radius	low	clinical
100	0.06348676578613888	0.008207258574241752
102	0.06341093490627199	0.008170474805219393
104	0.06333796996045539	0.00813558414943187
106	0.06325974014825252	0.008103172035060436
108	0.06316500906569966	0.008065717156836604
110	0.06305682266503318	0.008028727980612427
112	0.06293516434400473	0.007993690612968103
114	0.06282849730652318	0.007957942709131315
116	0.0627109319546315	0.007922400828015942
118	0.06259284370424284	0.00788855830316518
120	0.06246143414870094	0.007857176789662797
122	0.06233990504516944	0.007833964807374286
124	0.06221753565046531	0.007820209477822018
126	0.06207222876471591	0.00780051538883565
128	0.06191666572993428	0.007782034638376235
130	0.06176432143845433	0.007760950809454291
132	0.06163132536017871	0.007744690502875009
134	0.06443790246297992	0.010809016341442197
136	0.07873210948772244	0.025121080512071597
138	0.08192085932707475	0.028337422241285822
140	0.08310853025952154	0.029604265737002332
142	0.0837051550972466	0.03029580454333927
144	0.08399343595692643	0.03069180849734076
146	0.0841087691276165	0.030922944839829918
148	0.08412286931818182	0.03104678180275607
150	0.08408460605099238	0.031113038649004148
152	0.08401481812696907	0.031142470836446806
154	0.08392630831800955	0.03115121582758942
156	0.08381726826540756	0.031137648717072565
158	0.08371243738793267	0.031118721236463056
160	0.0836029174917767	0.0310911673401658
162	0.08350328523513517	0.03106412908872917
164	0.0834085500806577	0.031035935192023634
166	0.08331737702257389	0.03100898487689438
168	0.08324035212458937	0.030982049272404534
170	0.08315795010837651	0.03094869644346359
172	0.0830987732370689	0.030925132469622647
174	0.08304702863638798	0.03090391460734126
176	0.08301196217786558	0.030887332335101953
178	0.08297596369474769	0.030868170324905526
180	0.08295634741334254	0.03085694816074644
182	0.0829533115029335	0.030855130404233932
