radius	low	clinical
70	0.06502840625996492	0.014851739065987723
72	0.06562650350876796	0.01535072002881839
74	0.06619788783584049	0.015848678076154043
76	0.06673500610520634	0.01629784628955281
78	0.06728141829812315	0.016758327496670954
80	0.06778172016143799	0.017216001749038697
82	0.06828155154489747	0.017653764251581903
84	0.06875178278708945	0.018079464668049022
86	0.06923097452645434	0.01851893786548472
88	0.06964692202481357	0.01892566286827907
90	0.07003500855999228	0.01932740576473283
92	0.0704067136479686	0.019741689325055014
94	0.07076412285545283	0.020168114485596033
96	0.07110412253273858	0.02059440811475118
98	0.0714138019884293	0.021010267391943623
100	0.07169917602539062	0.021415240478515625
102	0.07192283316512879	0.02180330334421031
104	0.07210660404002173	0.022185668437438605
106	0.07226618450703931	0.02257724434678433
108	0.07237867923103405	0.022950233909491812
110	0.07245059178880424	0.02332865060853564
112	0.072500399180821	0.02371372495378767
114	0.07251302966267265	0.02410116339507709
116	0.07247911650558998	0.024490769212793084
118	0.07243311223679663	0.024884855976669104
120	0.072365476820204	0.02528699239095052
122	0.07229579811742055	0.025714383206038152
124	0.07221728433059232	0.026149376622099783
126	0.07214941369342875	0.026609994086248503
128	0.07204163074493408	0.02705490216612816
