radius	low	clinical
100	0.34282124624587595	0.7991418107412755
102	0.3431470360374078	0.7992460078094155
104	0.343665299937129	0.7994115781039
106	0.3445185620803386	0.7997249842155725
108	0.345858228916768	0.8002250022254884
110	0.34748901682905853	0.8008391950279474
112	0.3491912063327618	0.8015178241766989
114	0.35076627356465906	0.8021670845337212
116	0.35246450384147465	0.8028523668181151
118	0.35412914014887065	0.8034610562026501
120	0.35556196968536824	0.8039591393899173
122	0.35629409889224917	0.8041692762635648
124	0.35646922839805484	0.8040909233968705
126	0.35625636822078377	0.8038624245673418
128	0.3559842085232958	0.8035920055117458
130	0.35598287952598184	0.802797295851633
132	0.3563157186144963	0.7986907428130507
134	0.35535723285283893	0.7909683384932578
136	0.35418707109056413	0.7837912153918296
138	0.35356428276281804	0.7784230913966894
140	0.35330970701761544	0.77586071472615
142	0.3530709252227098	0.7750526913441718
144	0.35278819513041526	0.774702608352527
146	0.3525238309521228	0.7745264591649175
148	0.3522949730977416	0.7744216176215559
150	0.35209764284081757	0.7743331256788224
152	0.35194875998422503	0.7742270377930254
154	0.35181995178572834	0.7740710568614304
156	0.3517137209419161	0.7738835501950234
158	0.35163161519449204	0.7736462585162371
160	0.35157226223964244	0.7733925010543317
162	0.35153291188180447	0.7731678260024637
164	0.35150931938551366	0.7729778664652258
166	0.3515030149137601	0.7727933607529849
168	0.35151805309578776	0.7726545433979481
170	0.35154076700564474	0.7725868697743863
172	0.3515533661702648	0.7725274350959808
174	0.35155751078855246	0.7725076151546091
176	0.35155751078855246	0.7725076151546091
178	0.35155751078855246	0.7725076151546091
180	0.35155751078855246	0.7725076151546091
182	0.35155751078855246	0.7725076151546091
