radius	low	clinical
70	0.272627475389719	0.09798804661200147
72	0.27328133892234546	0.09806232900525581
74	0.2741226332145274	0.0981782978481922
76	0.27513400085887557	0.09838665564958304
78	0.27633293397885705	0.09868877541760954
80	0.277820338856284	0.09907620451773971
82	0.27978676733914554	0.09966037417060418
84	0.28182919785655486	0.10027941971645354
86	0.2836832383468774	0.10080513634131288
88	0.2853624303942738	0.10126214363719174
90	0.2868140901466192	0.10164989782458178
92	0.2880752302863258	0.10197093797049604
94	0.2892004019194629	0.10226119402676463
96	0.2908937211702537	0.10549574965575081
98	0.29387534693442324	0.1138404003323823
100	0.29693818674748806	0.12218533246930054
102	0.29991338045611626	0.12993895959149024
104	0.30266826276911485	0.13710200542630777
106	0.30554478423442777	0.1441008435379007
108	0.3084172456307806	0.1504992674741629
110	0.31131250540919625	0.1566849555454513
112	0.31422475258031934	0.1626545001951819
114	0.31719017638406843	0.16848893900005674
116	0.32012986582238606	0.17411351618000906
118	0.32304904388105576	0.17960020723046854
120	0.32601422366022326	0.18507793798473438
122	0.32899746253026435	0.19052249896421777
124	0.3320155308312342	0.1959976196229666
126	0.3350744138633544	0.20156691014100514
128	0.3383644618354639	0.2072057258707948
