radius	low	clinical
70	0.06183282346141582	0.007399699931242028
72	0.06178659862942166	0.007363777837635558
74	0.06176869829176463	0.007329639855573611
76	0.061743860429673975	0.007292470773501409
78	0.06171990067922779	0.007258476668639375
80	0.06167192459106445	0.007224082350730896
82	0.06160981168639156	0.007190396855233469
84	0.06156133794460167	0.007155569772871714
86	0.06151069570967415	0.007121480691104144
88	0.061456869456393656	0.007088869071203815
90	0.06140680383752894	0.007057158858687789
92	0.061340151752551246	0.007025378412920946
94	0.061255016819067594	0.0069930796280010836
96	0.061549113856421575	0.007345731059710185
98	0.06260526085932619	0.008458433425312288
100	0.06374688720703126	0.009655515289306641
102	0.06483420753698999	0.010829154091218672
104	0.06589696534286589	0.011988368965464936
106	0.06696037382110237	0.013166981008223428
108	0.06797132766786426	0.014291093509710702
110	0.06896319933174071	0.01540605277069344
112	0.06993846504055724	0.01651817681838055
114	0.07086293416303574	0.01761464817261982
116	0.07175866942343331	0.01868154205975436
118	0.07266035466247577	0.0197669875515634
120	0.07359353807237413	0.020877795749240452
122	0.07451558491133516	0.022002845770311242
124	0.07543717462736163	0.023146286963424127
126	0.07645708248939043	0.02437893345362595
128	0.07748275995254517	0.025638610124588013
