radius	low	clinical
70	0.2978057857542918	0.140264338199011
72	0.29776474950426685	0.14191201491859143
74	0.29780833596055134	0.1435609738817087
76	0.2979350931076174	0.14502587128674002
78	0.2981317899755129	0.1465933986094864
80	0.298395727062083	0.1481108493260846
82	0.29881110781352394	0.14964488507789886
84	0.299333937859581	0.1512012850831364
86	0.3001280292040572	0.15292587768347296
88	0.3011196602371619	0.1546452465414379
90	0.30233906786674636	0.15648882296144753
92	0.30389066387678637	0.15856081554128634
94	0.3056437112884379	0.16079165874630422
96	0.3074889415803963	0.163081676526198
98	0.30942829522205895	0.16539503974875389
100	0.31139394789183483	0.16775937251670844
102	0.3133999919074085	0.17014895165419897
104	0.3155074865086842	0.1726252201786844
106	0.3177705141488702	0.17527981641342796
108	0.32022860279521953	0.17808439302301712
110	0.3230277852870702	0.18115281332526587
112	0.32601299641475506	0.18441466116445474
114	0.32921067602785226	0.18789576899850705
116	0.3324339981665309	0.19144968897867537
118	0.33570109896830963	0.19512379726079493
120	0.3390349392055534	0.19895110538691893
122	0.3424314807826218	0.20292745162226608
124	0.3459077314016097	0.20705786242133647
126	0.34948919380390175	0.21137537398261044
128	0.35310776169619473	0.21573236949743074
