radius	low	clinical
70	0.27315272079263475	0.10338209194519453
72	0.2729921801882876	0.10312361987230809
74	0.2726464682412034	0.1027782330251433
76	0.2722094752947914	0.10238897147168564
78	0.2717365082064864	0.10197653191169356
80	0.2714060800845021	0.10163685479380985
82	0.2711840965486459	0.10133710480975618
84	0.27119349258054404	0.10113545189275798
86	0.271357046772224	0.10100165817108205
88	0.27166233130712936	0.10093942121472498
90	0.2721161660621001	0.10095974064499597
92	0.272800548374696	0.10106554777389487
94	0.2737150962995992	0.10126840210067158
96	0.2756316841162724	0.10422715775119887
98	0.2794770279991017	0.11252701769361878
100	0.28363858648805473	0.12103241859357457
102	0.2879229844435728	0.12913341446701082
104	0.29244531283262554	0.13700797958872837
106	0.2970697491983444	0.1448415762543755
108	0.30154022223452703	0.15214189581464183
110	0.3059633757818915	0.1592479103252948
112	0.3103523244782415	0.16614923149827146
114	0.31463697046734934	0.17276155423604553
116	0.3189344769872246	0.1792743743540856
118	0.3234058092781298	0.1858772548879958
120	0.3279467393668827	0.1925291192491463
122	0.3325106245688176	0.19919990001584037
124	0.3369206414064135	0.2057830049994614
126	0.34170948546260765	0.21270977002654062
128	0.34664763181533065	0.219741990289543
