radius	ssim_low	ssim_clinical
100	0.2742805657848968	0.09951139936145806
102	0.2738608575212528	0.09925930520812312
104	0.2734483572093139	0.09901344211543263
106	0.2730987726347328	0.0987916148170295
108	0.2727753218361386	0.09861470957171665
110	0.2725798538281026	0.09847424011119327
112	0.27251302521862586	0.09842284497273222
114	0.27265399661099854	0.0984386202169898
116	0.2729499126514677	0.0985534354790372
118	0.27332880415968835	0.09871878257808445
120	0.2738379878940654	0.09897013431168028
122	0.274276778479711	0.09922496930019817
124	0.2749539000506381	0.09962530064476363
126	0.27586802969157387	0.10011689296210805
128	0.27763954650993194	0.10101666022505047
130	0.2810144817899696	0.10325744987342518
132	0.2838588651858934	0.10493544798462115
134	0.29386537411193064	0.12852298579799368
136	0.33527408211306337	0.21201775158220754
138	0.34552134950313085	0.22799076841247923
140	0.3504011928231368	0.23481912246040113
142	0.3536288212802372	0.23900498684548926
144	0.355970241246417	0.24181679025463382
146	0.35777425967393306	0.24385508515523138
148	0.3591430423571746	0.24530991968874746
150	0.36029082153897146	0.2464572543313012
152	0.36121890742375234	0.24734474008608184
154	0.3620452126733941	0.24810716727398138
156	0.3627531568211278	0.24872418126075313
158	0.3633662795938963	0.24924476683534041
160	0.3639110318721842	0.24969116297006666
162	0.3643577539943348	0.25005174061652213
164	0.36472672530854405	0.2503422643654941
166	0.36508185055040104	0.250622053921462
168	0.36537645979293093	0.25084082394264395
170	0.365617355125333	0.25100636320922987
172	0.3658011721508652	0.25113553962423724
174	0.3659516943709259	0.2512386488207607
176	0.36603941027745807	0.25128986910418655
178	0.3661081863126106	0.2513224186194866
180	0.36614014071920237	0.25133285373783876
182	0.3661444418534211	0.2513339618097319
