radius	ssim_low	ssim_clinical
100	0.2758321337178515	0.09499182474365085
102	0.27483159965065923	0.09458686684118116
104	0.2740451706810595	0.09422060751839174
106	0.2733252040287919	0.09390811407392632
108	0.27281041896771074	0.09364976571294382
110	0.2725043436408725	0.0934718044682286
112	0.27236671589534206	0.09335067151681006
114	0.2723865513185672	0.09332124464394874
116	0.272653375903432	0.09337353462140957
118	0.2730470437325763	0.09349892016624818
120	0.27362705449060387	0.09370055444731769
122	0.2744110084925013	0.09398880634309828
124	0.27540482299330327	0.09438528341841151
126	0.2764424567504787	0.0948762090965521
128	0.2785076235671373	0.09586859916074228
130	0.2816968033835434	0.09738301560755708
132	0.28421575747693373	0.09835996923294527
134	0.2924873085888428	0.11897811176546016
136	0.3257075575095215	0.19080890031705827
138	0.3340567099837188	0.2043863691755665
140	0.33806498060520374	0.2100398350018071
142	0.3407422916555488	0.21347177942924167
144	0.34271712375473706	0.2157675820516697
146	0.3442639839208152	0.21742364109171883
148	0.3454612412614441	0.2186082564816433
150	0.34647437341230103	0.2195401247081476
152	0.34730887187435944	0.22026886631479098
154	0.34805618859859905	0.22089439100963534
156	0.3487059608288668	0.22140333799170883
158	0.3492704787257058	0.22183833692023022
160	0.3497809676129113	0.22221463914045667
162	0.350198732201131	0.22252038223070308
164	0.35054506061976654	0.22276630838310202
166	0.3508830752666152	0.22300267394269097
168	0.3511598822369213	0.22318825205417112
170	0.35138811332355363	0.2233322502286592
172	0.351568190816799	0.22345124418006612
174	0.3517151703759874	0.22354501476202784
176	0.3517993251302665	0.22359045367983463
178	0.3518677649271815	0.22361905754388098
180	0.3518993309508729	0.22362928670077573
182	0.3519041121552687	0.22363037072537892
