radius	ssim_low	ssim_clinical
100	0.27741323124081674	0.09711799849232718
102	0.2775203733484697	0.09726569223140488
104	0.27773945122681554	0.09740216656958968
106	0.27812092497664637	0.09755193789718265
108	0.27861738013800247	0.09773738870675724
110	0.2792816376846133	0.09797345228089535
112	0.28012633876033927	0.09825108091790398
114	0.2811236250360503	0.09859432731508604
116	0.2823592946828139	0.09902423108776426
118	0.28369319913483215	0.09950319778889949
120	0.28530189104926534	0.10009947487036013
122	0.2870191325838637	0.10072224623149208
124	0.28898034266546047	0.10143600680337762
126	0.2910096003552778	0.10217650426646714
128	0.2936230342287192	0.10319192129904517
130	0.29682940345789727	0.1045919055672575
132	0.2993979770687711	0.10564112297529554
134	0.30859273120559905	0.12923580942770205
136	0.3447618337141015	0.20677861116234533
138	0.3537632728341575	0.22114721315135666
140	0.3581166232656203	0.22716551361027454
142	0.3610986599031082	0.23087654567624036
144	0.36330091864890723	0.2333774709571239
146	0.36505555189392724	0.23521163755108185
148	0.3664176786512225	0.23653608727399242
150	0.3675684642302966	0.23758808388407313
152	0.36852471199568926	0.23841849629035694
154	0.36937569288568306	0.2391367157911437
156	0.3701253439311487	0.23973730552326522
158	0.37077249439349846	0.24024783174655973
160	0.37135590971449833	0.240691855243071
162	0.37183246856868324	0.24105024526975966
164	0.3722298822773561	0.24133926774184525
166	0.3726166816146365	0.24162140615093006
168	0.3729348089006013	0.24184672050995676
170	0.37319763522999533	0.24202003565770536
172	0.3733982764044719	0.24215572577834218
174	0.3735628056095289	0.24226445053971568
176	0.37365797796614053	0.2423197495765485
178	0.3737361079917061	0.24235271117273358
180	0.3737726384042982	0.2423646735201832
182	0.373777628834498	0.2423660902209073
