radius	ssim_low	ssim_clinical
100	0.2743918698438597	0.0959842213065697
102	0.2741493207200943	0.09586726250486316
104	0.27407374580848104	0.09581763015933067
106	0.2740780510193728	0.09581315894392986
108	0.27425063946277184	0.09583248770423777
110	0.274565094390278	0.0959104474342015
112	0.2751244262668143	0.09606596455415296
114	0.2759267248825405	0.09629290478057113
116	0.27690875333063464	0.09660602195337281
118	0.27795367752410866	0.09696286336024824
120	0.27868499345711983	0.09722141325292041
122	0.27960381971970355	0.09756815309711367
124	0.28081808302419553	0.09800661129919959
126	0.28220706011422425	0.0984994642182195
128	0.2843630869245243	0.09937530837923758
130	0.287473205837027	0.10076552976182228
132	0.28999528658090484	0.10177219037313918
134	0.29851383809896687	0.12316754736609606
136	0.33224187499364594	0.19572989856993775
138	0.3406790813751271	0.20930796036605342
140	0.3447591869734656	0.21497033592507267
142	0.34752378487512353	0.2184268389083354
144	0.34956845430745315	0.22075016606649478
146	0.3511879358243307	0.2224401779891715
148	0.35244522778759	0.22365379574964453
150	0.35351039730361455	0.22462024601876382
152	0.35439490975492643	0.225373210060992
154	0.35518963709655876	0.22602987103035985
156	0.35588117616390064	0.22656745318364738
158	0.35648766547726474	0.22702509787096697
160	0.35701843234959646	0.2274231029956051
162	0.3574647773711388	0.22774712571172007
164	0.35783965590961075	0.2280091275854648
166	0.358195695954076	0.22826134101791226
168	0.35848930641953786	0.22845533980737082
170	0.35873184344668146	0.22860581106291614
172	0.3589213389366428	0.22873055946626653
174	0.35907587830486043	0.2288294763767573
176	0.3591627651004092	0.22887807098328883
178	0.3592342453574833	0.22890842582507515
180	0.3592693239020611	0.22891979376164354
182	0.3592741835031555	0.22892142087770095
