radius	ssim_low	ssim_clinical
100	0.29786173399242005	0.10701913681140943
102	0.29806319947536686	0.10690619769808883
104	0.2982471573752301	0.1067998726918393
106	0.2984618514700071	0.10669817723773423
108	0.2987309637822895	0.10664746971645343
110	0.2991482348307631	0.106657362193908
112	0.299685578775055	0.10671356354507588
114	0.30041452427855386	0.10685949387101983
116	0.30148680910403314	0.10714629379630818
118	0.30267555978390276	0.10751340702741997
120	0.3040030613380057	0.10794086903730928
122	0.3054020246173299	0.10841548083552045
124	0.3069667425086055	0.10897042795677962
126	0.3085022530001481	0.10956103291208938
128	0.30980214912999166	0.11015781366766317
130	0.31084982280809914	0.11063576932330459
132	0.31144475514683256	0.11100360776118247
134	0.31704327819402595	0.1339625093575635
136	0.33821810925377266	0.20028627863853848
138	0.3412886079278258	0.2097258448740312
140	0.3420865131663914	0.21279248488699365
142	0.3424974501953343	0.21437324222057672
144	0.34277887075105107	0.21528300189515326
146	0.3430229233754904	0.21586426794220467
148	0.3432259397372893	0.21623508421261095
150	0.34341669404530284	0.21650025404662604
152	0.3436170085003167	0.21670804521650672
154	0.34382372796569854	0.2168951258117444
156	0.34401600084038175	0.217038379593744
158	0.3442176892542901	0.21718401305394996
160	0.3444095987701966	0.21731190934141284
162	0.34455637445408416	0.21740124659707263
164	0.3446758776112816	0.21746277491155255
166	0.3447943641353296	0.21752521488784446
168	0.344900039378042	0.2175787725372416
170	0.34498685013372193	0.21760750375468677
172	0.34508346073336715	0.21766029285624625
174	0.3451744813538443	0.21771525563200925
176	0.3452289241359989	0.21774090884458178
178	0.34527554867633836	0.21775449293563737
180	0.3452946441314191	0.2177570411041381
182	0.3452976127837394	0.21775661687359488
