radius	ssim_low	ssim_clinical
100	0.28101578859396065	0.09518143626891498
102	0.280017464738907	0.09478294521697989
104	0.2791366107207378	0.09445656494140463
106	0.2785130081248335	0.09420675001617296
108	0.27827842759401583	0.09407756209014771
110	0.27851922365811854	0.09412367663548166
112	0.2788718448912962	0.09428102492980894
114	0.27954135207377423	0.09457700701322123
116	0.2808059173651256	0.09507141605159916
118	0.2826636796079295	0.09578396428049502
120	0.28504240591458607	0.09665352055839804
122	0.2875356437752622	0.09753830142994069
124	0.29025930593357024	0.09850295071036347
126	0.2929402228891809	0.0994521947157171
128	0.2958800375568598	0.10053183736004231
130	0.29898205224440705	0.10170859866062629
132	0.30148334816376854	0.10270323805051303
134	0.3097246042422329	0.12458923232949737
136	0.3416247002472464	0.19573085822320216
138	0.3497249671315111	0.20892001866155546
140	0.35368981876317734	0.2143411069410112
142	0.3564179894169156	0.21765433199008064
144	0.35847311045675867	0.21988969683611814
146	0.36012369159702606	0.22152309500092868
148	0.36142704562645983	0.22270668299904992
150	0.36253313347833077	0.22365245396338193
152	0.3634547855528975	0.22439996609672058
154	0.36429922169903295	0.22505638770004338
156	0.36503452071846315	0.22559839284928065
158	0.36568052063998474	0.2260636539083514
160	0.36625753840365644	0.22646771290282025
162	0.36674143562424594	0.22680375892397142
164	0.36715077196738005	0.22708451278241742
166	0.3675447846512967	0.22735359193090862
168	0.36787008263526716	0.22756824988945223
170	0.3681399467143816	0.22772977620077728
172	0.36834925888732245	0.22786153436795586
174	0.3685227421855512	0.2279681847682289
176	0.3686175444960501	0.22802160317727807
178	0.3686971309348241	0.22805503286051707
180	0.36873536061009554	0.22806793075241907
182	0.3687404068502772	0.22806955058635178
