radius	ssim_low	ssim_clinical
100	0.28308234593651793	0.09891483663379184
102	0.28164389133705686	0.09824736630528863
104	0.28054207233663014	0.09771138253598456
106	0.2798120144904215	0.09732972723124453
108	0.2793557882653296	0.09706628350166033
110	0.27921503327242525	0.0969253783750322
112	0.27935402419314664	0.09690749918288276
114	0.27942197868027446	0.0969201251411233
116	0.2795297506913701	0.09694744651675147
118	0.28000088667227074	0.09711593827889296
120	0.28069221493616797	0.09734342753621199
122	0.2815323583814842	0.09762905881408096
124	0.2825868170706758	0.0979984256336567
126	0.2838110221586206	0.09843139922900151
128	0.28597157129752576	0.09936232498594552
130	0.28918098539304204	0.1008102948555461
132	0.29173428314008787	0.101827705577849
134	0.30027789878625755	0.12341206032019461
136	0.3327624500708855	0.19381768477330913
138	0.34080398010652463	0.2068287823925341
140	0.34471063904632127	0.2122474152610924
142	0.34736253291727304	0.21555077026296765
144	0.34933444271223385	0.21776764585391364
146	0.35089495639892765	0.21937374021985942
148	0.35211070042012804	0.22052709248019609
150	0.3531454503172454	0.2214451218514774
152	0.35399709652100536	0.2221593451840371
154	0.35477227269172706	0.22278235653716635
156	0.3554485746435303	0.2232917205999188
158	0.35603632946661207	0.2237250196958917
160	0.35656525912756476	0.22409919553588845
162	0.35700114040684516	0.22440601819583605
164	0.3573654734601425	0.22465335428154498
166	0.35771411869941483	0.22488961095545873
168	0.3580064315543792	0.22507610775412132
170	0.35824790064047984	0.2252237257795323
172	0.3584394890003996	0.22534552514282064
174	0.35859495846170963	0.22543857237743137
176	0.3586780436060151	0.22548132490146638
178	0.3587504233471062	0.2255092487611353
180	0.3587859197403522	0.22551960719005518
182	0.35879034371826773	0.2255205317314325
