radius	ssim_low	ssim_clinical
100	0.3018013003150135	0.10692789672924456
102	0.30279335181523226	0.10727633299265264
104	0.30376822255482555	0.10760253479457933
106	0.3047094596361276	0.10791227987231963
108	0.30556776080449166	0.10818548976801441
110	0.30646171626598817	0.10846849099931202
112	0.307519821944067	0.10878593235840664
114	0.3086929462781056	0.10914770836925389
116	0.30992649350965346	0.10953920070454443
118	0.31111740217284806	0.10991659969916312
120	0.3124242831695493	0.11035102328531883
122	0.31353173975117926	0.11070911592161847
124	0.3146048524651818	0.11109911712235968
126	0.3160510986799148	0.11159804920990339
128	0.3184961552004451	0.112552281474786
130	0.3219776815544668	0.1141558673013005
132	0.32476073074804374	0.11530967454875052
134	0.33543209805099355	0.1435717139985886
136	0.37643188268774747	0.2322513581274591
138	0.3863967600763167	0.2484054099517518
140	0.39115117316513903	0.25515423376078133
142	0.39434439781566805	0.2592796787121357
144	0.3966852311783997	0.26205213673284805
146	0.3985305261323767	0.2640702273608514
148	0.39994910054382843	0.26551957849067326
150	0.4011588090043716	0.2666706255568822
152	0.40214018457918854	0.26756761129597706
154	0.40303352754906047	0.2683450971637062
156	0.4038035544521987	0.2689838341951245
158	0.4044767461410387	0.26952877873922443
160	0.4050819106158535	0.2700030261053457
162	0.40557629599031214	0.27039141354582374
164	0.4059859199137704	0.2707019419330193
166	0.4063765764697091	0.2710008564588401
168	0.4066985434432142	0.2712336447945638
170	0.4069625406845307	0.2714131646360876
172	0.4071712241106564	0.2715603876031357
174	0.40734071543571265	0.2716773649989639
176	0.40743623113207056	0.2717346821948156
178	0.40751494131972194	0.27177170707705384
180	0.4075513542605698	0.27178423571748556
182	0.4075565597822966	0.2717858573943738
