radius	ssim_low	ssim_clinical
100	0.30388180249386515	0.10503742281786978
102	0.30369522600594073	0.10489656474192462
104	0.30342765163312263	0.10471967373395295
106	0.30307177328647017	0.10451484474189536
108	0.3026114046255412	0.10428074409680253
110	0.30213313803320785	0.10403473744740087
112	0.3018130255767007	0.10386001591088838
114	0.3016634335883112	0.10376374219211834
116	0.30184193855919106	0.10376641711907561
118	0.30231063705545025	0.10389292203898484
120	0.3031549396561343	0.10415988897429228
122	0.30420204773859183	0.10450170918756567
124	0.3055281678117804	0.10495393327202239
126	0.30693866449910695	0.10545411871339448
128	0.3085571069689219	0.10604614147720093
130	0.31018067394194315	0.10669624981846884
132	0.3115238685754024	0.10733526237736896
134	0.3186690131398237	0.13161115957023703
136	0.34585489450402196	0.20296174555892627
138	0.35131952742438444	0.21445309561039577
140	0.35353200747685487	0.21865059294183578
142	0.3549957593897834	0.22104026372935323
144	0.3560684503701628	0.22254541508513656
146	0.35694297492686033	0.22359271652133872
148	0.3576601640112801	0.22433045651526073
150	0.3582963087483065	0.2249096663157528
152	0.35885274822836344	0.22537162496454344
154	0.35935298907985713	0.22575807418240154
156	0.35978854339264454	0.2260609443207284
158	0.36016685786146446	0.22631947263894886
160	0.3605038689609859	0.22653900049222564
162	0.3607707847899073	0.22670232341434757
164	0.36099839810852974	0.226834950494283
166	0.361237223293207	0.2269790372287814
168	0.36144262223452966	0.22709583013224904
170	0.3616056173618858	0.2271730153992576
172	0.36173640387458716	0.2272416674805535
174	0.36184256542329374	0.22729640733991024
176	0.36190079823027993	0.2273196986787937
178	0.36194614746187137	0.22732540866275439
180	0.36196534810512704	0.2273243317492291
182	0.36196834496251	0.22732425849519572
