radius	ssim_low	ssim_clinical
100	0.2817421740601094	0.0989605460562243
102	0.2821313579807382	0.09905298058074662
104	0.28242430113568817	0.09911642214983862
106	0.28273394392628	0.09921030058695997
108	0.2831080692276004	0.09934003396539104
110	0.2835242209881983	0.09948114500421201
112	0.28386837697744255	0.09961107243077577
114	0.28422210131992426	0.09970864429806481
116	0.2846278740381229	0.0998462958794947
118	0.28523204556725945	0.10003261415176873
120	0.2862200233085275	0.10036042313831404
122	0.2875604494834022	0.10082789556166394
124	0.2892980765342884	0.10146164564448701
126	0.29120949364166154	0.10220590022124248
128	0.293613733190119	0.10326313686585534
130	0.29686402835310066	0.10479585037335964
132	0.2994788458210192	0.10591511901759103
134	0.3092486382410032	0.13081470194713138
136	0.3469140703920112	0.21082723669300632
138	0.3562376337907587	0.22568501059859747
140	0.36076021338451303	0.23197124812459752
142	0.36380644293274733	0.23583742269658045
144	0.3660611433753695	0.23845282582053892
146	0.3678463821245595	0.24036696120276774
148	0.36922496579954023	0.24174510257099802
150	0.37039086238572994	0.24284614471993982
152	0.37135544690175876	0.24370907346715356
154	0.3722238093496112	0.24445662808048305
156	0.37297206862951326	0.2450725552812848
158	0.3736262500597442	0.24559842651275196
160	0.37420522069938483	0.24605333156919892
162	0.3746892192163528	0.24642242662673478
164	0.3750862127304198	0.24672299556156593
166	0.37546817533687105	0.24700919948740052
168	0.375778769158848	0.24723161965078294
170	0.37604076080301024	0.2474048911796259
172	0.3762407841519318	0.24754446578433667
174	0.37640124853285706	0.24765389802684556
176	0.3764923014192712	0.24770717403152165
178	0.37656888806365296	0.2477414585220372
180	0.3766032900522175	0.2477536892930102
182	0.37660779928866084	0.24775534928129617
