radius	low	clinical
100	0.2697262557911524	0.09266480391649695
102	0.2694858839384241	0.092497055617882
104	0.2692856850427408	0.09238548392077904
106	0.26912795386449484	0.09228407335605783
108	0.26894577696326194	0.09214174539700765
110	0.2688724203866457	0.09207093095434847
112	0.26900241844655726	0.09210044995096074
114	0.26936987800080237	0.09218511603956457
116	0.26990930516449	0.0923482888334311
118	0.27062607963966406	0.0925831443906575
120	0.27157819490978186	0.09293660717273346
122	0.2724281968381997	0.09320744994663402
124	0.27353200469997574	0.0936299171151775
126	0.2749046176714427	0.09412374291321123
128	0.27712213598057167	0.09500532883730682
130	0.28026522206719695	0.0963569377893708
132	0.2827883436436971	0.09731000875291847
134	0.29080793163768615	0.1174224402880581
136	0.3221420077473347	0.18591649897099205
138	0.3302650188223236	0.1990241479779055
140	0.3342694690144751	0.20456011342606054
142	0.33702200833025137	0.2079804624916988
144	0.3390852202531651	0.21028598199400161
146	0.3407319007800418	0.21198363949771387
148	0.34201058700587406	0.21320618404089928
150	0.34311886240819256	0.2141797468721554
152	0.34402624696772627	0.21494918834216817
154	0.3448529601048519	0.21561122210551456
156	0.34557401646948227	0.21616106905294705
158	0.3462011031399247	0.21662925563372018
160	0.34676795437221164	0.2170468086328
162	0.3472389879344196	0.21738180224198547
164	0.34762979411319767	0.21765469101397258
166	0.34801078437894145	0.21791756280769525
168	0.3483247264782474	0.21812790704063473
170	0.348586888814211	0.21828702033584252
172	0.34879074612211913	0.21842128908631211
174	0.34895555394440136	0.21852323456810524
176	0.3490513743237078	0.21857676308761742
178	0.34912816512460393	0.21860574966152474
180	0.34916324342230914	0.21861645775642316
182	0.34916879481668767	0.21862028274382447
