radius	low	clinical
70	0.07212668282645089	0.014906918272680167
72	0.07267725320509923	0.015357594431182484
74	0.0732435473044307	0.015801103033228805
76	0.07376630154342863	0.016200562263129492
78	0.07429900159967487	0.016623190403925125
80	0.07479958057403564	0.017028300762176513
82	0.07524968044591901	0.01742014297766745
84	0.07569285801478795	0.01779606769414716
86	0.07612141123844392	0.018184113076985236
88	0.07651207663796165	0.01853945432615674
90	0.07689124590084877	0.018896258318865742
92	0.07723740864340885	0.01925799616793829
94	0.07757713418030641	0.019631925887681607
96	0.07789180013868544	0.0199996680021286
98	0.07817489452433557	0.02035782546711087
100	0.07841156616210937	0.0207090576171875
102	0.07858153757156201	0.021043105017263492
104	0.07872194933468069	0.02137067896374584
106	0.07881177587838477	0.021709436706564698
108	0.07886588328169207	0.022031297408994822
110	0.07887980311370094	0.022358696046939568
112	0.0788410488440066	0.022693809197873484
114	0.07874884448369932	0.02302543285554209
116	0.07860828268116918	0.023348237898346925
118	0.078451163739317	0.023692669384919922
120	0.0782966528998481	0.02406232198079427
122	0.07811341135772894	0.024439349606356867
124	0.07789678504142007	0.024817483606249188
126	0.07771832962785809	0.025246698750029526
128	0.07748275995254517	0.025638610124588013
