radius	ssim_low	ssim_clinical
100	0.31167042007847523	0.10297723196498673
102	0.3092646180322778	0.1021247421617433
104	0.30700501816043696	0.10132289283365147
106	0.3049177063053257	0.10056458310905635
108	0.3029860414099661	0.09987666097910605
110	0.30120918312574735	0.09924399465879677
112	0.29959821613727183	0.09867451307832431
114	0.2981991278016074	0.09817517561904089
116	0.2970064596163861	0.09773722963135004
118	0.2960867732374614	0.09739828515122055
120	0.29531266777248555	0.09710938684702412
122	0.2947643428477214	0.09688980408958216
124	0.29438205317615207	0.09672431672451483
126	0.2941906875190425	0.0966292083531733
128	0.29507676477612915	0.09703392892423772
130	0.2984259154287403	0.09836632278232543
132	0.30122424314614693	0.09929848411350639
134	0.3097927846924302	0.11866887092038828
136	0.34323070481109286	0.18510976878457744
138	0.3522474929734738	0.1980536932078693
140	0.3568751752126447	0.2035749707323553
142	0.3601285057231496	0.20702629874059922
144	0.36262156191463435	0.20938984465755867
146	0.3646518028890621	0.21114108828392397
148	0.3662458318877839	0.21241924920018496
150	0.3676302726541641	0.21345193013467187
152	0.3687743862383974	0.21427077716302367
154	0.3698121062522756	0.21498579611236554
156	0.3707271176199063	0.21557714734003203
158	0.3715218404172864	0.21608709624049297
160	0.3722395903892373	0.21653295771533496
162	0.37283330274158855	0.2168990142635703
164	0.37332926623722246	0.2171954663928476
166	0.37380499491387637	0.21748209614399122
168	0.3742029410773743	0.2177069567790847
170	0.3745359345706474	0.21788249867662338
172	0.3747880875843101	0.21802396053206052
174	0.3749943826173192	0.2181367934914428
176	0.37511302612796876	0.21819210163551253
178	0.3752106420532378	0.21822746456853095
180	0.37525623982813483	0.21824094597255175
182	0.3752627715859116	0.2182425351078055
