radius	ssim_low	ssim_clinical
100	0.2845171071394108	0.10008691880029624
102	0.2843361030002979	0.09987090153299952
104	0.2844469123378869	0.09977674037095113
106	0.284788055945734	0.09976976849283296
108	0.28528695147139993	0.09983489278069066
110	0.28554197787407287	0.09982360471336438
112	0.2862200342438603	0.09997417875859108
114	0.2871749864934595	0.10019604187642542
116	0.28832151056880206	0.10048144382701849
118	0.28959534941767207	0.10081720079720118
120	0.2910845310585835	0.10121936087730092
122	0.29265096154406084	0.10166187967862234
124	0.2944500497994506	0.10218039747512218
126	0.296295299578403	0.10271973147506372
128	0.29869504692024895	0.10346500465424158
130	0.30207527412880736	0.10468369142661499
132	0.30479984091330037	0.10559033564480443
134	0.3143984646776305	0.12677731356092717
136	0.35024204195291236	0.19557453661008772
138	0.3597492712714253	0.208971391870479
140	0.36465103448048725	0.21477335616099838
142	0.3681106318158204	0.2184211374139409
144	0.3707612673474765	0.2209521943940387
146	0.3729085566595453	0.22283374718233745
148	0.37462285831924924	0.2242215108047358
150	0.3760882238406705	0.22534553444194758
152	0.3773174370555427	0.22624130895700717
154	0.37843561616572396	0.22702787894299908
156	0.37941544086510226	0.22768024216329025
158	0.3802593901127652	0.22824086318044237
160	0.38101958721830237	0.22872703019511023
162	0.38165929995424985	0.22913078206827045
164	0.38219120736587486	0.22946339353020506
166	0.3827061870676059	0.22978291560736608
168	0.3831296944533823	0.23003554782346017
170	0.3834769452030084	0.23022883058303273
172	0.3837448320536157	0.2303844370250913
174	0.38396982249915135	0.23051017831421425
176	0.384095004768249	0.2305730659779827
178	0.3841960091009584	0.23061216165694182
180	0.3842438354187343	0.23062778489386776
182	0.3842507885872384	0.2306297162355015
