radius	low	clinical
100	0.29286736323469675	0.10734187528480728
102	0.2939100149259297	0.10752541580520027
104	0.295160651651239	0.10780173244472045
106	0.29665341389625555	0.10816037180353263
108	0.29841288220394646	0.10864005353758935
110	0.3003641059787468	0.10919979231084559
112	0.3025353054062074	0.10983438323687827
114	0.30486506398828567	0.11054950869358117
116	0.3074330702297941	0.11135238249336381
118	0.31003264070761677	0.1121902587745346
120	0.3127771340803596	0.11310567485940078
122	0.3153826321204919	0.11398006981451353
124	0.31842938922888797	0.11501850096619597
126	0.32150821110739136	0.11605534435537007
128	0.3249246771348343	0.11721035416591483
130	0.3283430464916656	0.11844508982800311
132	0.3310759883543242	0.11947443194501749
134	0.34062784001277613	0.14465786568626707
136	0.3775313493519947	0.2262737966900184
138	0.38693949631693736	0.24164601520701737
140	0.3915853520793446	0.24813425222197585
142	0.3947757114652086	0.25215299204783953
144	0.39717839951673	0.2548987723429087
146	0.3991148557798516	0.2569285323754745
148	0.40062057590868666	0.2584093727341092
150	0.401919428207198	0.25959944608185487
152	0.40299128303376786	0.2605446914055185
154	0.40396598507010273	0.26137386201184803
156	0.40482008982297657	0.26206335468184705
158	0.40556404081849357	0.262649645611698
160	0.40622597403272487	0.2631602798921636
162	0.4067742376474051	0.2635823698362899
164	0.4072367897853456	0.26392853572201075
166	0.4076839412467802	0.2642652263856005
168	0.4080575382213208	0.2645362813418158
170	0.40836011797127825	0.26474373146953484
172	0.4085990409435569	0.26491199896855105
174	0.40878816140663793	0.2650419034081765
176	0.40889770332707387	0.2651057778529962
178	0.4089866128038688	0.2651462307342511
180	0.4090281094227893	0.2651613199472008
182	0.4090344483073238	0.26516359589920807
