radius	ssim_low	ssim_clinical
100	0.3287056274215948	0.1503030713775531
102	0.32834421965201066	0.1496570807036509
104	0.3282951380034199	0.14915628438680656
106	0.3284473353659995	0.14872827789323645
108	0.32879403289759085	0.14839047285672344
110	0.32935954552759794	0.14816178562768426
112	0.3299987233112892	0.14804086108170442
114	0.3301412677007932	0.14761453150834564
116	0.33102603170495504	0.1476208057205549
118	0.33220327826105356	0.1477753758161345
120	0.3338137028346251	0.14813790038574723
122	0.3356520671048064	0.14863570099317858
124	0.3378514318211923	0.1493168103029732
126	0.3400939534480213	0.15007560199778286
128	0.3429315592642184	0.15100478077776808
130	0.34713200598594274	0.1529769722243065
132	0.350639792250553	0.15453665875749895
134	0.36522687640003926	0.18113793646836987
136	0.42625145464295533	0.2808043536348152
138	0.44235336426712846	0.30175001039900445
140	0.45055165248509954	0.3113195382062988
142	0.4561939188451257	0.3174728412398596
144	0.46041427591995626	0.3217909731375674
146	0.4637758621558509	0.32505125224695647
148	0.4663786727282663	0.3274567163952965
150	0.46858386242633837	0.32941296230709693
152	0.47039678846348254	0.33096837948489594
154	0.47202232916570025	0.3323316286789093
156	0.47341332880707165	0.3334609882910885
158	0.4746123367644129	0.334408245312408
160	0.4756695227115331	0.33522696590160267
162	0.4765446800769346	0.33589641216729116
164	0.47726947147342086	0.33643953984311936
166	0.4779754565623184	0.3369677321310849
168	0.47855105879538695	0.337379642493057
170	0.4790193408121119	0.3377027673300068
172	0.4793706473445099	0.3379472101102717
174	0.4796577771159539	0.3381419679314004
176	0.479818208136127	0.33823953986741867
178	0.47994616607500934	0.3383072459096462
180	0.4800039826670275	0.33833342746059486
182	0.48001172804291264	0.3383368311986747
