radius	ssim_low	ssim_clinical
100	0.3007060955800553	0.11116326224913725
102	0.29938149226748323	0.11053112598255806
104	0.2983439663320735	0.10999660912148573
106	0.2976052013347474	0.10961710360901623
108	0.297111694329133	0.10932256067525596
110	0.2969312227500689	0.10913872235575545
112	0.29713832281245717	0.1091056489850213
114	0.29745244567479034	0.10918745423905148
116	0.2977770542116445	0.1092805659937477
118	0.2986633269336907	0.10957046236525184
120	0.2999538469466492	0.11000605374577588
122	0.301479989917061	0.11052569334462965
124	0.303360030013864	0.1111903940594339
126	0.30532351746084546	0.11188583668400631
128	0.3077706806456324	0.11268264352435067
130	0.3114239995581666	0.11424668629424078
132	0.3144339406608557	0.11541083716306312
134	0.32569088538707985	0.1388777365618267
136	0.37091574845932357	0.22106107596698787
138	0.3829138144221885	0.23750650830110204
140	0.38901094664059455	0.244793826106181
142	0.3932708670731609	0.24941363172821418
144	0.3964885178806999	0.25262820778796574
146	0.39907020744398725	0.25503328910007783
148	0.4010867138885621	0.2567978677851055
150	0.40281364573171935	0.25823108359817687
152	0.4042421160617016	0.2593681886727639
154	0.40553880329886377	0.260367420868854
156	0.4066613166510402	0.2611905048943256
158	0.4076337035989235	0.2618889996254046
160	0.4084859278099504	0.26249103365839965
162	0.4091900863204439	0.26298429169992155
164	0.40978071176422565	0.26338780442928283
166	0.41035030616528034	0.263775770703055
168	0.4108142989745449	0.2640767203700904
170	0.41120555892567484	0.26431962738410525
172	0.41150356427495843	0.2645106565610291
174	0.41174305767577013	0.2646567415505741
176	0.4118772820114921	0.26472800578565653
178	0.4119856916187076	0.26477637616918825
180	0.4120378462052001	0.2647953583865523
182	0.4120443140699035	0.26479729713296796
