radius	ssim_low	ssim_clinical
100	0.3529507954065996	0.1335673667715614
102	0.3544195830256599	0.13388324122378525
104	0.35595880099200694	0.13424732410363804
106	0.35751748111310894	0.13461221911815238
108	0.3591241426824067	0.1350205899045067
110	0.3609991144858901	0.13556385444113192
112	0.3625561012271051	0.1359855624527451
114	0.3638253995599041	0.136342363280111
116	0.3654556826319779	0.1368269771632402
118	0.3676369557158412	0.13755687855251575
120	0.3701956081822395	0.13842813051639694
122	0.37289263047654164	0.1393540691918634
124	0.37591878377806187	0.1404325304803882
126	0.378975319438771	0.14155464438113355
128	0.3821520803728538	0.1427516484733488
130	0.3850564115607369	0.14387706702947528
132	0.38742953662240875	0.14480005555186887
134	0.4018008518043011	0.17822286906873053
136	0.45949037312279134	0.2835958400868218
138	0.4730919149047847	0.3032608283113511
140	0.479688024396761	0.3117559818677206
142	0.483968571791314	0.31692535901080215
144	0.48714028744870724	0.32046584880135187
146	0.4896876423786268	0.3230993653430061
148	0.49162398354504033	0.32498920765460476
150	0.49326868267923946	0.32650280584646874
152	0.49462260574081374	0.32769991702161544
154	0.4958099968567811	0.3287214701652619
156	0.49683128200729176	0.32955137882641145
158	0.4978288813316008	0.3303309306070267
160	0.49872630872306534	0.3309989094253403
162	0.4994659463750893	0.33154950987123694
164	0.5000668321892736	0.33198925290415265
166	0.5006307989667259	0.33239620095031824
168	0.5010804255867406	0.3327007263689876
170	0.501435027264413	0.33293264334962874
172	0.5017067887826865	0.3331144150224936
174	0.5019014133624449	0.33323679467709977
176	0.5020022306634349	0.33329129821845765
178	0.5020621261418353	0.3333079949158017
180	0.5020863743680811	0.3333061966866637
182	0.5020920893678393	0.33330835254383845
