radius	ssim_low	ssim_clinical
100	0.32781143369980975	0.16949275394180904
102	0.3263206989397456	0.1680420761661384
104	0.32504556881768165	0.166709259384887
106	0.32396343442535663	0.16548375712797184
108	0.32305847532336435	0.164362929159999
110	0.322320205421374	0.16335302804192006
112	0.3217890418000705	0.16245570272503454
114	0.3214853278472346	0.1617227032740211
116	0.32145163367923596	0.1611353894306283
118	0.32166051325306944	0.1607410107238172
120	0.3220470918633547	0.16047542417842045
122	0.3226142605563786	0.1603630701802791
124	0.32345587070922854	0.1604847324412446
126	0.32391062000602044	0.16049978885411081
128	0.32477033443265685	0.16058048029899366
130	0.32865793518874176	0.16281430089647378
132	0.3321272681509887	0.16472607193212938
134	0.34527348991957135	0.18625847347132946
136	0.4061444946237861	0.28018644679803256
138	0.4226914513044836	0.30120033578972094
140	0.4310448260713575	0.3109347634716034
142	0.4367377080244661	0.31721013656402214
144	0.44095744158081485	0.32162766612483973
146	0.4442695253072385	0.3249502290453602
148	0.44681618859710914	0.32740232198403535
150	0.44895901599914523	0.32938939575155163
152	0.4506921697329221	0.3309569772017754
154	0.4522323101393479	0.33232089662292985
156	0.4535451601908582	0.3334476348327946
158	0.4546635038476739	0.33438588650906975
160	0.45564462766970343	0.3351914278923559
162	0.45644864613678116	0.33584148425578675
164	0.457113218817516	0.33636861477604524
166	0.4577474300981802	0.3368728189110912
168	0.458256070423306	0.33726166874677777
170	0.45867808935697807	0.3375737225012309
172	0.4589986725479822	0.3378087979150786
174	0.45925253461574217	0.33799152848814634
176	0.45939318056154604	0.3380839673599355
178	0.4595081761954712	0.3381492717915519
180	0.45956120485631646	0.33817627545346257
182	0.45956818262055704	0.3381795227319355
