radius	ssim_low	ssim_clinical
100	0.34833757886427447	0.1256223600835149
102	0.3476951688837938	0.12525853803971934
104	0.34690288601575797	0.12485661335561012
106	0.34605546406911714	0.12442341460223198
108	0.3450767949791056	0.12395022689004233
110	0.3441391620947333	0.12348108228341939
112	0.3431604026384967	0.12301964783055223
114	0.3423061463767797	0.12258190527305887
116	0.34154395510278207	0.1222081823644098
118	0.3408024514132842	0.12187488784404896
120	0.34012518138151265	0.1215607463103903
122	0.3397479496905584	0.12138408780631227
124	0.33945599006979227	0.12125936786984096
126	0.3392116364350198	0.12115962340429265
128	0.3389465022532325	0.12108382171125995
130	0.3384957625163937	0.12098166129318715
132	0.33731883516903044	0.12066180874761313
134	0.34100327308231365	0.1441696536544113
136	0.37101283223425147	0.21923210797134374
138	0.37555833807839806	0.23066940754768725
140	0.37684063303094606	0.23468929431175783
142	0.3774165742612921	0.23680470096432196
144	0.37773417366473105	0.23804395118416108
146	0.37794351263553855	0.23882619789259346
148	0.3780977892248714	0.23932296187189886
150	0.37824246026303726	0.2396777977367264
152	0.3783766591328675	0.23994096006202853
154	0.3785328319502776	0.24016233503166834
156	0.37869282076957655	0.2403405941548948
158	0.37887432658824755	0.2405121080164974
160	0.37906026719037106	0.240662957660637
162	0.3792434586510055	0.2408001509058252
164	0.3794139330819113	0.2409128574067295
166	0.37961142400938774	0.24104134154064366
168	0.3797883769967806	0.24114835563603315
170	0.3799412729666708	0.24122733810965857
172	0.3800835007396386	0.241308099451208
174	0.38020252005211436	0.24137512121955984
176	0.3802686518976349	0.24140221694708114
178	0.3803239571026531	0.2414151336025545
180	0.38034743678222793	0.2414152133427318
182	0.38035009289189	0.24141454625733655
