radius	ssim_low	ssim_clinical
100	0.303002596259733	0.10118523498683046
102	0.3018750937776055	0.10079311988550567
104	0.3006214095865434	0.10038449542346227
106	0.3000110860997316	0.10017910277984476
108	0.2996554775962946	0.10003529767219661
110	0.299504872902998	0.09994869159386767
112	0.2995269113927756	0.09990981658932357
114	0.2997646920061691	0.09994945808084277
116	0.30020484728776864	0.10005846251660958
118	0.3009528414616309	0.10027522966498228
120	0.30211376972375803	0.10063041434635066
122	0.3035177151659689	0.10104845211429273
124	0.30523512167301425	0.10155638084810722
126	0.3071438280531556	0.10215336448933984
128	0.3095633618459523	0.1029524414076863
130	0.31302570878986336	0.10415935227122512
132	0.3159306092056461	0.10515582481446686
134	0.3252978022771121	0.1264760595387596
136	0.3630608710994198	0.2001801315396192
138	0.37319216899095314	0.21451316918161553
140	0.3783328031186444	0.22056524084492862
142	0.3819494053787861	0.22435173246260906
144	0.38473012228669273	0.22695544391488356
146	0.38698298834360795	0.22889267469079094
148	0.38876547149773466	0.23030925171884167
150	0.3903033734394902	0.2314575767422923
152	0.39160025054926406	0.2323739362506417
154	0.3927663018445715	0.23318404064043524
156	0.39379501388545013	0.23385467679453376
158	0.3946898408199748	0.23442959890650103
160	0.3954915635510378	0.23493172798390993
162	0.39615385506787	0.235343571166246
164	0.39671160396579264	0.23568184353586386
166	0.3972584839584887	0.23601462538577275
168	0.39770483883693586	0.2362763246556006
170	0.3980751533458711	0.23647956254902952
172	0.39835753384129297	0.23664285042667174
174	0.39858809504587595	0.23677133709924317
176	0.39872013589564265	0.2368379786538823
178	0.39882599186168505	0.23688018832093027
180	0.39887658430588835	0.2368951807226706
182	0.39888386259400593	0.23689699161498526
