radius	ssim_low	ssim_clinical
100	0.3075124711594853	0.11424558653190353
102	0.30596255440370873	0.11340353191417636
104	0.3046391747728717	0.11263288046980302
106	0.3034455809510813	0.11193468324542832
108	0.30251048627912946	0.11130508700068113
110	0.30184715440286064	0.11079594783737942
112	0.30135876322339766	0.11035635845179353
114	0.3011020032432569	0.11002921051798854
116	0.3011278395615507	0.10980186631428251
118	0.30133257477645753	0.10966987545152324
120	0.30170576904533725	0.10961096025399764
122	0.3023424962309176	0.10966284573143745
124	0.30322332657202855	0.10983219758660691
126	0.30401412063126215	0.10999645657442059
128	0.30576346540397736	0.11051399640949232
130	0.30931785641302917	0.11185261799960884
132	0.31220163685097385	0.11275927090135147
134	0.32196022352064485	0.13321721185532742
136	0.36223554270029495	0.20840421407061618
138	0.37311085615643186	0.2236280784735164
140	0.3786401399210721	0.23027568483695243
142	0.38248458001373836	0.2344688283645583
144	0.3854046773078818	0.23737366095122603
146	0.38774600153732997	0.23953751898139702
148	0.38958755764285086	0.2411287307387434
150	0.39116183715414954	0.24241047203757027
152	0.3924687166536381	0.24343169706991516
154	0.39364693263417666	0.24432233870303088
156	0.394672136010488	0.2450587747786215
158	0.3955582865139805	0.24568618342363993
160	0.3963542381166954	0.2462292865633208
162	0.39700730180466776	0.24667361410920036
164	0.397549840019979	0.2470336878125927
166	0.39807969529550036	0.24738160598348596
168	0.39850922298402636	0.24765400427857523
170	0.3988661612233551	0.2478710395051519
172	0.3991419521346425	0.24804273003655078
174	0.3993644899066991	0.24817721393607084
176	0.3994909460761648	0.248243960691554
178	0.3995934857968802	0.24828861758115106
180	0.39964064261663146	0.24830596109347486
182	0.3996477398092891	0.2483078874299773
