radius	ssim_low	ssim_clinical
100	0.30012053693840796	0.10242666834214072
102	0.30023496117583093	0.10234207696161722
104	0.3003315693213458	0.10226113309327961
106	0.30039853139634193	0.10216934257443847
108	0.3004220664069801	0.10206498565837976
110	0.30047012632312936	0.10200280985720375
112	0.30051915629309306	0.10192075284508308
114	0.30078471083814506	0.10194841557537643
116	0.301278810381322	0.10202862169144528
118	0.3019861515546641	0.10217037066055117
120	0.30287288860400796	0.10238380631179025
122	0.30388816811115055	0.1026394849647084
124	0.3050635312319349	0.10294647719658656
126	0.3062773461564482	0.10326804375998264
128	0.30814559194764607	0.10388081638327072
130	0.3115914766563889	0.10514196392802681
132	0.3144531057012826	0.10612947520635439
134	0.32392565225597963	0.12748553051821032
136	0.3615062358123687	0.20037309218228255
138	0.3714961736516711	0.2144555310712036
140	0.3765557707720836	0.22045605825747788
142	0.38012447709758823	0.22421648386119883
144	0.3828368817583458	0.22679738139884723
146	0.3850526947311975	0.22872205126991096
148	0.3867968824567648	0.23012998728739312
150	0.3882977569888775	0.23126891673624894
152	0.3895511428879031	0.2321764688588107
154	0.3907012275791428	0.2329734382270632
156	0.39169745436402076	0.23363602700931715
158	0.39257182719327693	0.2342011262391916
160	0.39335158842055534	0.23469768653754916
162	0.39400539562518644	0.23510453680650548
164	0.3945443821714824	0.23543418125523996
166	0.3950721848550202	0.23575784141310557
168	0.3955053843772268	0.23600974768785057
170	0.3958649119986559	0.23620892207906757
172	0.396146254762168	0.23636870136722907
174	0.39636946685116264	0.23649499692952974
176	0.39649862071631203	0.23655726195884963
178	0.39660214432787744	0.2365984619849859
180	0.39665038483164905	0.23661356234700737
182	0.3966563491169067	0.23661538757479417
