radius	low	clinical
70	0.39217469096183777	0.8175698518753052
72	0.3907349109649658	0.8170705437660217
74	0.3907862901687622	0.8172407746315002
76	0.392508327960968	0.818036675453186
78	0.39539670944213867	0.8192217350006104
80	0.399148553609848	0.8206203579902649
82	0.4031095504760742	0.8219306468963623
84	0.4066773056983948	0.822975218296051
86	0.40990591049194336	0.8239072561264038
88	0.4130108058452606	0.8246965408325195
90	0.41501888632774353	0.8249996304512024
92	0.415905624628067	0.8248643279075623
94	0.4156007766723633	0.823887825012207
96	0.41420868039131165	0.8214881420135498
98	0.4128618836402893	0.818126916885376
100	0.4112297296524048	0.8140974044799805
102	0.40901270508766174	0.8097681999206543
104	0.4064386188983917	0.805366575717926
106	0.4040648639202118	0.801044225692749
108	0.40182217955589294	0.7967671751976013
110	0.39904507994651794	0.7923188805580139
112	0.39559316635131836	0.7875769734382629
114	0.3921414017677307	0.7827953100204468
116	0.39003950357437134	0.7785413861274719
118	0.3888203203678131	0.7745258808135986
120	0.38791242241859436	0.7705676555633545
122	0.38674888014793396	0.7664566040039062
124	0.38579776883125305	0.7641766667366028
126	0.38579776883125305	0.7641766667366028
128	0.38579776883125305	0.7641766667366028
