radius	low	clinical
70	0.3027210831642151	0.7691011428833008
72	0.3031521141529083	0.7692274451255798
74	0.3033083975315094	0.7692617177963257
76	0.3031001091003418	0.7691383957862854
78	0.30271732807159424	0.7689096331596375
80	0.30243292450904846	0.7687039375305176
82	0.30228471755981445	0.7685582637786865
84	0.30227789282798767	0.7684358954429626
86	0.30261722207069397	0.7684264779090881
88	0.3036178946495056	0.768680989742279
90	0.30519503355026245	0.7692092657089233
92	0.30699634552001953	0.7698801159858704
94	0.3086879551410675	0.770193338394165
96	0.3101749122142792	0.7696145176887512
98	0.31149497628211975	0.7681869864463806
100	0.3128181993961334	0.7663471698760986
102	0.3143187165260315	0.7645173072814941
104	0.31569230556488037	0.7626150250434875
106	0.31655481457710266	0.7605298757553101
108	0.3167777359485626	0.7582350373268127
110	0.3167860507965088	0.755907416343689
112	0.3169326186180115	0.7537330389022827
114	0.31730586290359497	0.7516986727714539
116	0.31790778040885925	0.7497297525405884
118	0.31877148151397705	0.7477179169654846
120	0.3201087713241577	0.7457530498504639
122	0.32177186012268066	0.7437517046928406
124	0.32246604561805725	0.74262535572052
126	0.32246604561805725	0.74262535572052
128	0.32246604561805725	0.74262535572052
