radius	low	clinical
70	0.30436929990537465	0.7718544446397573
72	0.30490386497695	0.7720869958866388
74	0.30552393483230844	0.7723605092614889
76	0.30601248232414946	0.7725564704742283
78	0.30604523641522974	0.7725801491178572
80	0.30553436098853126	0.7723676185123622
82	0.30465291085420176	0.7719360277988017
84	0.3035626849741675	0.771392768016085
86	0.30229302000952885	0.7707346025854349
88	0.3010315864230506	0.7700164853595197
90	0.30003666220000014	0.7693964592181146
92	0.29962130257626995	0.769049767171964
94	0.29999797692289576	0.7690936883445829
96	0.3012084030197002	0.7695480373222381
98	0.3030507836956531	0.7702083243057132
100	0.304965409450233	0.7701606657356024
102	0.30673948919866234	0.7691106225829571
104	0.30830370349576697	0.7671675980091095
106	0.3096763691864908	0.7648481298238039
108	0.3108273757970892	0.7623862272594124
110	0.31180058571044356	0.7598169741686434
112	0.31261478492524475	0.7571771442890167
114	0.3134880110155791	0.7545762564986944
116	0.3148261832538992	0.7520806211978197
118	0.31590468040667474	0.7493777454365045
120	0.31635354086756706	0.7463552851695567
122	0.31591649167239666	0.7429552192334086
124	0.3146126181818545	0.7390644354745746
126	0.3132787605281919	0.7350208226125687
128	0.3122026489581913	0.730971148936078
130	0.0	0.0
132	0.0	0.0
134	0.0	0.0
136	0.0	0.0
138	0.0	0.0
140	0.0	0.0
142	0.0	0.0
144	0.0	0.0
146	0.0	0.0
148	0.0	0.0
150	0.0	0.0
152	0.0	0.0
