radius	low	clinical
70	0.3077346749487333	0.7725651890505105
72	0.30480634164996445	0.7707981287967414
74	0.30208490777295083	0.7690817064139992
76	0.2995853070169687	0.7674346342682838
78	0.2973085889243521	0.7659397548995912
80	0.2953778322553262	0.764632542617619
82	0.29380561847938225	0.7634568922221661
84	0.2926059726742096	0.7624341193586588
86	0.29178190958919004	0.7616133007686585
88	0.2912856279872358	0.7609881104435772
90	0.29110394953750074	0.7605345705524087
92	0.2912038810318336	0.7602358611766249
94	0.29147076251683757	0.7600557976402342
96	0.2918804053333588	0.7599978207144886
98	0.29239774792222306	0.7599943422246724
100	0.2932888730429113	0.759844328276813
102	0.2945463407668285	0.759398570517078
104	0.2960426278295927	0.758744087535888
106	0.29769751825369895	0.7580935754813254
108	0.2995487528387457	0.7575496733188629
110	0.3015390429645777	0.757121509173885
112	0.30356697586830705	0.7567902226001024
114	0.30554301576921716	0.7564404648728669
116	0.30724649323383346	0.7559381334576756
118	0.3084689114475623	0.7551641331519932
120	0.30922192108118907	0.7540849689394236
122	0.3098754619131796	0.7528519695624709
124	0.3105953154154122	0.7515297608915716
126	0.3115537056000903	0.7502785446122289
128	0.31292148609645665	0.7491747087333351
130	0.0	0.0
132	0.0	0.0
134	0.0	0.0
136	0.0	0.0
138	0.0	0.0
140	0.0	0.0
142	0.0	0.0
144	0.0	0.0
146	0.0	0.0
148	0.0	0.0
150	0.0	0.0
152	0.0	0.0
