radius	low	clinical
70	0.2899988293647766	0.7358376383781433
72	0.28974083065986633	0.7347621917724609
74	0.28871405124664307	0.7332910895347595
76	0.2871001660823822	0.7315168976783752
78	0.2853010296821594	0.7295793890953064
80	0.28331825137138367	0.7275019288063049
82	0.2811368703842163	0.7253087759017944
84	0.2789311110973358	0.7230638861656189
86	0.2768527865409851	0.7209784984588623
88	0.27504533529281616	0.719062089920044
90	0.27347928285598755	0.7172684073448181
92	0.27221348881721497	0.7156725525856018
94	0.2712557911872864	0.7142308354377747
96	0.27060046792030334	0.7130301594734192
98	0.27018725872039795	0.7119408845901489
100	0.27007731795310974	0.7110079526901245
102	0.2703126072883606	0.710271954536438
104	0.2709549069404602	0.7098341584205627
106	0.2719775438308716	0.7095569372177124
108	0.27313414216041565	0.7092572450637817
110	0.2740653157234192	0.708832859992981
112	0.2747634947299957	0.7082602977752686
114	0.2754178047180176	0.7076560854911804
116	0.27639123797416687	0.7072647213935852
118	0.2778025269508362	0.7071967124938965
120	0.27972283959388733	0.7074995636940002
122	0.2822763919830322	0.7082522511482239
124	0.28549501299858093	0.7093088626861572
126	0.2889983654022217	0.7104292511940002
128	0.2922056317329407	0.7113264799118042
