radius	low	clinical
70	0.2873947024345398	0.7421726584434509
72	0.28828492760658264	0.7417812943458557
74	0.2889457643032074	0.7412042617797852
76	0.28913429379463196	0.7403765320777893
78	0.28881770372390747	0.7392696142196655
80	0.28825995326042175	0.7379915118217468
82	0.2875977158546448	0.7366737723350525
84	0.2868941128253937	0.7352993488311768
86	0.2862135171890259	0.7339057326316833
88	0.2855559289455414	0.7325631380081177
90	0.28499355912208557	0.7312623262405396
92	0.28465256094932556	0.7301007509231567
94	0.28452759981155396	0.729062020778656
96	0.28447282314300537	0.7280876636505127
98	0.28453171253204346	0.7271908521652222
100	0.2846965789794922	0.7263931632041931
102	0.2851983308792114	0.7258493304252625
104	0.28611764311790466	0.725498616695404
106	0.28722068667411804	0.7251635789871216
108	0.28813666105270386	0.72472083568573
110	0.28886330127716064	0.7242303490638733
112	0.289775013923645	0.7238768339157104
114	0.2912379503250122	0.7238268256187439
116	0.2933516204357147	0.7241587042808533
118	0.2961447834968567	0.7248503565788269
120	0.29915934801101685	0.7255492806434631
122	0.3019576668739319	0.7261133193969727
124	0.30442699790000916	0.7264915704727173
126	0.3062486946582794	0.7265843749046326
128	0.3072923421859741	0.7262692451477051
