radius	low	clinical
100	0.282012344738544	0.09966442860714617
102	0.28216620290697025	0.09965368077046775
104	0.28236473296301734	0.09966549099226048
106	0.28263563945934134	0.09970678087166818
108	0.2829998844432825	0.09978312382113548
110	0.28347188727561545	0.0999028503587904
112	0.28408335473610646	0.10007707036127848
114	0.2848412116178584	0.10030856643169042
116	0.2857893193745627	0.10061648208840202
118	0.2868582860345025	0.10097771313318414
120	0.28812842419034157	0.10142645093509031
122	0.2895217206596606	0.10192985944742061
124	0.29116826292473375	0.10253433938124798
126	0.29291288680353056	0.10318327106350451
128	0.29511265129995373	0.10406321482259295
130	0.2977794371194893	0.1052830383855655
132	0.2999555797364586	0.10627468121757008
134	0.3080313242820774	0.1283671800864871
136	0.3389523668098956	0.20002758370935295
138	0.346325687368556	0.21299257823104756
140	0.34977870499092917	0.21824597399566198
142	0.3520983774347195	0.22139745888208873
144	0.3538212063292437	0.22348886134654172
146	0.3551957294078186	0.22499325249879457
148	0.3562701673875002	0.22606660513029161
150	0.3571942116796024	0.22691473616049948
152	0.3579645204357657	0.2275786512966207
154	0.3586676928275034	0.22815646877392162
156	0.3592846931855096	0.2286279780204675
158	0.35982997563992164	0.22903472170289452
160	0.3603224822389561	0.2293897876546016
162	0.3607324159713786	0.22968000344438816
164	0.3610759087214975	0.2299157244308547
166	0.36141046874089205	0.2301463604277592
168	0.36169153136614096	0.23033006725928032
170	0.3619204632354067	0.23046559360918323
172	0.36210190610834	0.23057993506083185
174	0.3622501636397407	0.2306717993962262
176	0.36233448154308445	0.23071562733775217
178	0.36240358255163735	0.23074151183812733
180	0.36243613584974155	0.23074979812553717
182	0.36244048875167467	0.23075063863339534
