radius	low	clinical
100	0.2766133213223918	0.13750959276202426
102	0.27664490081059606	0.1370272425736515
104	0.2765764313761203	0.13646343096707042
106	0.27661752315092225	0.13595481384117503
108	0.2767762570369589	0.1355072087120225
110	0.27737174094349715	0.13530925623505438
112	0.2782136277634882	0.1352558135851843
114	0.27935911698817256	0.13535327910288408
116	0.28072574550877205	0.13559002203299217
118	0.28211656162485893	0.1358784328034073
120	0.2836320063111049	0.13626528195982188
122	0.2853314371081281	0.13678295126726978
124	0.28731287018140306	0.13747291325237374
126	0.28929984169226175	0.13820708651388053
128	0.29158858406430216	0.13898653275314232
130	0.2948926443809922	0.14068069944379483
132	0.2976970209148516	0.14203653941571168
134	0.3078560522415446	0.16150375786009963
136	0.35232660120743187	0.24178190262001237
138	0.36396843509524524	0.25874387238567637
140	0.3696912463490904	0.26634468027158514
142	0.37355581986860914	0.2711576100748685
144	0.3763912539663922	0.2744949873117408
146	0.3786125421209355	0.2769820043574616
148	0.3803139522465207	0.27880371677388854
150	0.3817377769172169	0.28026753595498954
152	0.3828981070263233	0.28142356815033187
154	0.3839320336309316	0.2824304893309004
156	0.384811185666334	0.28325236977564816
158	0.3855682173892638	0.2839409785845862
160	0.38623405676717165	0.28453077671319604
162	0.3867855977552747	0.2850115291246155
164	0.38723937545322706	0.285397636459023
166	0.3876714242642972	0.2857670187183254
168	0.38802329538404834	0.2860599203645603
170	0.3883138761878206	0.2862876759434509
172	0.38853260401297535	0.2864610787462397
174	0.3887111893136396	0.28660218210557603
176	0.38881289736849	0.2866736238812686
178	0.38889176172754525	0.28671899842295684
180	0.38892890827387555	0.28673783740296477
182	0.3889339272875812	0.2867401239811305
