radius	low	clinical
70	0.30130067467689514	0.7526007294654846
72	0.3010466694831848	0.7517077922821045
74	0.3008778989315033	0.7508513331413269
76	0.3008653223514557	0.7500074505805969
78	0.30088508129119873	0.7491776347160339
80	0.30079588294029236	0.7482975125312805
82	0.3005383014678955	0.7473231554031372
84	0.3002367317676544	0.7462792992591858
86	0.2997257709503174	0.7451364994049072
88	0.29903632402420044	0.7438491582870483
90	0.2981475591659546	0.7424266934394836
92	0.29729077219963074	0.7409734129905701
94	0.2963383197784424	0.7395376563072205
96	0.29526132345199585	0.7381159067153931
98	0.29425162076950073	0.7367258667945862
100	0.2934475541114807	0.7354257106781006
102	0.2928359806537628	0.7342350482940674
104	0.2923879623413086	0.7331220507621765
106	0.2920840382575989	0.7320706248283386
108	0.2919996380805969	0.7310701608657837
110	0.29215550422668457	0.7302235960960388
112	0.2926003634929657	0.7295719385147095
114	0.29326337575912476	0.7290417551994324
116	0.29410675168037415	0.7285764813423157
118	0.29523587226867676	0.7282168865203857
120	0.29658961296081543	0.7279754281044006
122	0.2980266809463501	0.7278348207473755
124	0.2994459867477417	0.7276878952980042
126	0.3007432818412781	0.72745281457901
128	0.30206990242004395	0.7272078990936279
