radius	low	clinical
100	0.30810782313346863	0.7772353291511536
102	0.3078523874282837	0.7769684791564941
104	0.3073197305202484	0.7765438556671143
106	0.3067246973514557	0.776037871837616
108	0.30607929825782776	0.7754961848258972
110	0.3054305613040924	0.7749508619308472
112	0.30496522784233093	0.7744911313056946
114	0.30478838086128235	0.7741848826408386
116	0.3050044775009155	0.7740902900695801
118	0.3056814670562744	0.774252712726593
120	0.3066655099391937	0.7745516300201416
122	0.3076832890510559	0.7748767137527466
124	0.3090227544307709	0.7754957675933838
126	0.312511146068573	0.7772884368896484
128	0.3181529641151428	0.7794812917709351
130	0.3228537440299988	0.7808464765548706
132	0.3227284848690033	0.7759407162666321
134	0.31905245780944824	0.765222430229187
136	0.3152031898498535	0.7550752758979797
138	0.31167876720428467	0.7462238669395447
140	0.3097750246524811	0.741729199886322
142	0.30887144804000854	0.740182638168335
144	0.3083191514015198	0.7394859790802002
146	0.3079693913459778	0.7391533851623535
148	0.30774885416030884	0.7389927506446838
150	0.3076092302799225	0.7388986349105835
152	0.3075384199619293	0.7388278841972351
154	0.30751076340675354	0.7387403845787048
156	0.30750077962875366	0.7385897040367126
158	0.30748802423477173	0.7383418679237366
160	0.30747777223587036	0.7380639314651489
162	0.30749034881591797	0.7378368973731995
164	0.3075255751609802	0.737675130367279
166	0.30759066343307495	0.7375457882881165
168	0.3076533377170563	0.7374481558799744
170	0.30769386887550354	0.737390398979187
172	0.3077146112918854	0.7373284697532654
174	0.30772098898887634	0.7373068928718567
176	0.30772098898887634	0.7373068928718567
178	0.30772098898887634	0.7373068928718567
180	0.30772098898887634	0.7373068928718567
182	0.30772098898887634	0.7373068928718567
