radius	low	clinical
100	0.05948652306523402	0.010430018268991599
102	0.05936196813282512	0.010339264332607965
104	0.05926694695547635	0.010251545611809675
106	0.05915173898770183	0.010162681455259271
108	0.059031940915885685	0.010073743255472015
110	0.05892166082982259	0.009990518778152163
112	0.05880017622153897	0.009910092478596885
114	0.05868275943531947	0.009832664272549243
116	0.0585578592292066	0.009759845779335002
118	0.05842571773030275	0.00969076877588452
120	0.05828982139701272	0.00962319780542681
122	0.05816002446169459	0.009567887719557988
124	0.05802165983883273	0.009509676941798408
126	0.05786146866768625	0.00945811885059417
128	0.05769968703158832	0.009390973841524451
130	0.05763147937904364	0.00940541898770507
132	0.05754268951157594	0.009381222581934898
134	0.05990513037082091	0.011944632945831002
136	0.0759539806680783	0.02790957860542857
138	0.08004139470715595	0.031956118528603264
140	0.08168376749152188	0.033623420089542444
142	0.08257000413537079	0.03456995183802328
144	0.08306358844058369	0.035137367713026
146	0.08333090417277722	0.035489753743154454
148	0.08345042836366978	0.03569643334467586
150	0.08348305552849657	0.03582179439320956
152	0.0834622040676256	0.035892600537078316
154	0.0834125754424529	0.03593166850307512
156	0.08333486889939656	0.03593919945521573
158	0.08325208395973299	0.03593254484466117
160	0.08316434752809924	0.03591515147169982
162	0.08307628772199444	0.0358936075830824
164	0.08299278274698654	0.035867897863476314
166	0.08290731011700134	0.035840413443405425
168	0.08283138641384245	0.035810619238287475
170	0.08275060618061725	0.03577675889180523
172	0.08269258368900251	0.03575248365154629
174	0.08264190170654477	0.03572989352257359
176	0.08260668917884323	0.03571200553730547
178	0.0825697122543711	0.035691059879769234
180	0.08254888999980763	0.0356790323113808
182	0.08254576036415529	0.03567726077744737
