radius	low	clinical
70	0.39228740334510803	0.8323483467102051
72	0.3945859670639038	0.8330413699150085
74	0.39641720056533813	0.8335784673690796
76	0.3978203535079956	0.8339542746543884
78	0.3987940847873688	0.8341723084449768
80	0.39944347739219666	0.8342819213867188
82	0.3999446928501129	0.834303617477417
84	0.4005105793476105	0.8343166708946228
86	0.4012417495250702	0.8344101309776306
88	0.40225669741630554	0.834646999835968
90	0.4035716950893402	0.8350064158439636
92	0.405053973197937	0.8353986144065857
94	0.40635305643081665	0.8353467583656311
96	0.4070075750350952	0.8340719938278198
98	0.4070003628730774	0.8315945267677307
100	0.40644243359565735	0.8284159898757935
102	0.40534791350364685	0.8249777555465698
104	0.4038279950618744	0.8214114904403687
106	0.40189528465270996	0.8176973462104797
108	0.3997977674007416	0.8139227032661438
110	0.39780986309051514	0.8102303147315979
112	0.39606642723083496	0.8066186904907227
114	0.3945938050746918	0.8030905723571777
116	0.39377033710479736	0.799847424030304
118	0.39367198944091797	0.7967386841773987
120	0.3935586214065552	0.7935274243354797
122	0.39316555857658386	0.7901132106781006
124	0.3927808701992035	0.7882788181304932
126	0.3927808701992035	0.7882788181304932
128	0.3927808701992035	0.7882788181304932
